time,load_mw,wind_onshore_pu,wind_offshore_pu,solar_pu
2023-12-31 23:00:00,1514.103305,0.297689,0.502968,0.000078
2024-01-01 00:00:00,1489.812135,0.271230,0.418419,0.000070
2024-01-01 01:00:00,1464.270618,0.281671,0.535083,0.000059
2024-01-01 02:00:00,1421.999512,0.302932,0.545477,0.000064
2024-01-01 03:00:00,1389.341870,0.326624,0.646625,0.000064
2024-01-01 04:00:00,1378.839980,0.327627,0.628197,0.000078
2024-01-01 05:00:00,1374.218650,0.314587,0.495181,0.000141
2024-01-01 06:00:00,1407.041083,0.285092,0.468368,0.000122
2024-01-01 07:00:00,1444.335773,0.255041,0.418089,0.000313
2024-01-01 08:00:00,1516.268518,0.252502,0.386938,0.013464
2024-01-01 09:00:00,1608.292307,0.264387,0.399732,0.038336
2024-01-01 10:00:00,1665.992659,0.254295,0.411426,0.052392
2024-01-01 11:00:00,1677.601259,0.229841,0.382513,0.058264
2024-01-01 12:00:00,1694.061039,0.215212,0.341136,0.049007
2024-01-01 13:00:00,1695.941461,0.164489,0.150361,0.024269
2024-01-01 14:00:00,1718.834155,0.143355,0.209369,0.004564
2024-01-01 15:00:00,1803.826540,0.164833,0.267012,0.000129
2024-01-01 16:00:00,1860.362600,0.190524,0.183213,0.000291
2024-01-01 17:00:00,1819.901611,0.162004,0.194186,0.000245
2024-01-01 18:00:00,1727.904593,0.200393,0.309257,0.000179
2024-01-01 19:00:00,1655.208903,0.236277,0.311799,0.000132
2024-01-01 20:00:00,1637.054118,0.236231,0.296558,0.000085
2024-01-01 21:00:00,1548.323190,0.217121,0.253203,0.000070
2024-01-01 22:00:00,1499.936608,0.204186,0.343589,0.000063
2024-01-01 23:00:00,1468.678411,0.228168,0.336911,0.000063
2024-01-02 00:00:00,1448.620498,0.222799,0.258762,0.000058
2024-01-02 01:00:00,1419.712966,0.184265,0.214041,0.000060
2024-01-02 02:00:00,1381.390546,0.179531,0.269843,0.000055
2024-01-02 03:00:00,1355.641050,0.125206,0.204624,0.000062
2024-01-02 04:00:00,1431.651286,0.174670,0.188416,0.000086
2024-01-02 05:00:00,1592.856582,0.210887,0.113790,0.000151
2024-01-02 06:00:00,1782.004489,0.283994,0.182525,0.000165
2024-01-02 07:00:00,1928.261759,0.360120,0.221834,0.000451
2024-01-02 08:00:00,2022.169309,0.387381,0.235741,0.014522
2024-01-02 09:00:00,2051.738043,0.428795,0.360390,0.042097
