time,load_mw,wind_onshore_pu,wind_offshore_pu,solar_pu
2018-12-31 23:00:00,1382.576782,0.773090,0.712307,0.000000
2019-01-01 00:00:00,1361.434326,0.886811,0.892819,0.000000
2019-01-01 01:00:00,1333.786621,0.838307,0.730299,0.000000
2019-01-01 02:00:00,1284.480347,0.844644,0.588372,0.000000
2019-01-01 03:00:00,1271.957764,0.830055,0.569806,0.000000
2019-01-01 04:00:00,1278.320679,0.828585,0.574218,0.000000
2019-01-01 05:00:00,1316.754883,0.888303,0.579517,0.000000
2019-01-01 06:00:00,1336.630371,0.881833,0.585358,0.000000
2019-01-01 07:00:00,1376.515259,0.896620,0.974397,0.000000
2019-01-01 08:00:00,1447.806030,0.916635,0.971960,0.041825
2019-01-01 09:00:00,1529.179932,0.945415,0.909043,0.133080
2019-01-01 10:00:00,1585.112793,0.960806,0.871350,0.220532
2019-01-01 11:00:00,1599.457642,0.948647,0.849568,0.254753
2019-01-01 12:00:00,1608.359863,0.912948,0.855113,0.193916
2019-01-01 13:00:00,1616.703613,0.941001,0.811640,0.098859
2019-01-01 14:00:00,1658.800293,0.905617,0.874945,0.019011
2019-01-01 15:00:00,1813.570557,0.931875,0.861353,0.000000
2019-01-01 16:00:00,1890.970703,0.938134,0.675527,0.000000
2019-01-01 17:00:00,1860.082886,0.945446,0.962136,0.000000
2019-01-01 18:00:00,1772.172241,0.923053,0.970722,0.000000
2019-01-01 19:00:00,1692.758911,0.919809,0.969576,0.000000
2019-01-01 20:00:00,1581.080200,0.876734,0.603379,0.000000
2019-01-01 21:00:00,1494.117310,0.881525,0.960727,0.000000
2019-01-01 22:00:00,1406.239502,0.889527,0.575232,0.000000
2019-01-01 23:00:00,1329.095093,0.842974,0.570021,0.000000
2019-01-02 00:00:00,1291.707520,0.825264,0.567337,0.000000
2019-01-02 01:00:00,1272.242432,0.805526,0.541290,0.000000
2019-01-02 02:00:00,1282.890503,0.789789,0.461210,0.000000
2019-01-02 03:00:00,1307.336670,0.796785,0.484762,0.000000
2019-01-02 04:00:00,1400.493286,0.816406,0.551863,0.000000
2019-01-02 05:00:00,1575.756348,0.878654,0.934069,0.000000
2019-01-02 06:00:00,1807.252930,0.879879,0.941690,0.000000
2019-01-02 07:00:00,1921.134521,0.846159,0.948015,0.003802
2019-01-02 08:00:00,1975.381714,0.814432,0.941307,0.068441
2019-01-02 09:00:00,2017.240479,0.872971,0.934493,0.190114
2019-01-02 10:00:00,2027.559204,0.918216,0.944883,0.288973
2019-01-02 11:00:00,2016.404541,0.919980,0.949812,0.311787
2019-01-02 12:00:00,2009.225098,0.904698,0.947641,0.262357
2019-01-02 13:00:00,1993.036499,0.868777,0.943999,0.144487
2019-01-02 14:00:00,1965.479370,0.811509,0.886652,0.022814
2019-01-02 15:00:00,2085.564209,0.739346,0.767854,0.011407
2019-01-02 16:00:00,2230.733643,0.694498,0.762723,0.000000
2019-01-02 17:00:00,2171.673828,0.591724,0.820261,0.000000
2019-01-02 18:00:00,2018.904785,0.460259,0.806026,0.000000
2019-01-02 19:00:00,1880.379639,0.386746,0.541999,0.000000
2019-01-02 20:00:00,1753.844727,0.346552,0.417033,0.000000
2019-01-02 21:00:00,1607.794800,0.351690,0.374943,0.000000
2019-01-02 22:00:00,1473.580566,0.361551,0.437053,0.000000
2019-01-02 23:00:00,1391.571411,0.345043,0.561254,0.000000
2019-01-03 00:00:00,1345.908936,0.325529,0.678990,0.000000
2019-01-03 01:00:00,1305.946289,0.367789,0.579529,0.000000
2019-01-03 02:00:00,1311.603516,0.360432,0.619803,0.000000
2019-01-03 03:00:00,1330.047485,0.327580,0.512497,0.000000
2019-01-03 04:00:00,1416.928833,0.306618,0.495235,0.000000
2019-01-03 05:00:00,1647.851807,0.297548,0.452156,0.000000
2019-01-03 06:00:00,1879.229126,0.294823,0.537901,0.000000
2019-01-03 07:00:00,1970.027344,0.266660,0.415744,0.003802
2019-01-03 08:00:00,1983.378906,0.237340,0.328900,0.053232
