# Hydro energy in the network's year beside the published
# figure: what the shipped network carries (reservoir inflow
# and run-of-river, TWh) and what the country's plants
# actually produced, and NVE's normal-year production. Every
# section's network is scaled to the normal level on load
# (inflow plus run-of-river = normal production); section 6
# scales further so that solved output equals the published
# 2024 production. GENERATED by prepare.py.
country,year,network_reservoir_inflow_twh,network_run_of_river_twh,published_hydro_production_twh,published_net_export_twh,normal_production_twh,source
NO,2024,116.1,7.8,140.0,18.4,137.6,"Statistics Norway (SSB), Electricity, annual 2024: hydro power production 139,984 GWh, net export 18,439 GWh; normal production 137.6 TWh from NVE (energifaktanorge.no, reference 1991-2020)"
