time,load_mw,wind_onshore_pu,wind_offshore_pu,solar_pu
2021-12-31 23:00:00,2196.234258,0.285392,0.858194,0.000016
2022-01-01 00:00:00,2206.210314,0.290887,0.830161,0.000016
2022-01-01 01:00:00,2147.758315,0.261130,0.832478,0.000017
2022-01-01 02:00:00,2023.389045,0.230216,0.763552,0.000015
2022-01-01 03:00:00,2050.223766,0.227821,0.643501,0.000017
2022-01-01 04:00:00,2065.765754,0.179039,0.715244,0.000016
2022-01-01 05:00:00,2084.435142,0.160398,0.619058,0.000017
2022-01-01 06:00:00,2066.479591,0.105688,0.613988,0.000012
2022-01-01 07:00:00,2150.338575,0.078959,0.362872,0.000045
2022-01-01 08:00:00,2230.101005,0.047242,0.127808,0.005692
2022-01-01 09:00:00,2269.102956,0.028817,0.158589,0.024453
2022-01-01 10:00:00,2341.285697,0.038145,0.172036,0.040615
2022-01-01 11:00:00,2380.105037,0.069973,0.297285,0.034435
2022-01-01 12:00:00,2433.077936,0.102604,0.379598,0.020736
2022-01-01 13:00:00,2408.267989,0.137322,0.494600,0.007330
2022-01-01 14:00:00,2402.950391,0.210344,0.664258,0.001939
2022-01-01 15:00:00,2537.965005,0.349316,0.730889,0.000067
2022-01-01 16:00:00,2714.821409,0.471484,0.763327,0.000072
2022-01-01 17:00:00,2676.454197,0.530965,0.915994,0.000073
2022-01-01 18:00:00,2542.076191,0.544560,0.964097,0.000045
2022-01-01 19:00:00,2553.571740,0.573182,0.958471,0.000046
2022-01-01 20:00:00,2505.460395,0.581592,0.967845,0.000021
2022-01-01 21:00:00,2414.792427,0.572352,0.924885,0.000022
2022-01-01 22:00:00,2406.864838,0.555806,0.936345,0.000021
2022-01-01 23:00:00,2320.610160,0.433133,0.856145,0.000017
2022-01-02 00:00:00,2161.555721,0.419999,0.758300,0.000019
2022-01-02 01:00:00,2096.367729,0.390788,0.778620,0.000019
2022-01-02 02:00:00,2195.661639,0.345440,0.764699,0.000015
2022-01-02 03:00:00,2074.022148,0.343981,0.754599,0.000015
2022-01-02 04:00:00,2135.436410,0.363847,0.785380,0.000017
2022-01-02 05:00:00,2221.738550,0.375788,0.700937,0.000024
2022-01-02 06:00:00,2336.412227,0.365614,0.678246,0.000045
2022-01-02 07:00:00,2409.684922,0.336553,0.571146,0.000053
2022-01-02 08:00:00,2521.059367,0.303428,0.527293,0.001206
2022-01-02 09:00:00,2622.633858,0.276974,0.389217,0.007692
2022-01-02 10:00:00,2590.846294,0.212581,0.285394,0.012761
2022-01-02 11:00:00,2613.973582,0.168611,0.207929,0.017288
2022-01-02 12:00:00,2619.124064,0.152522,0.171210,0.013816
2022-01-02 13:00:00,2620.913430,0.150023,0.289369,0.007038
2022-01-02 14:00:00,2653.058751,0.145851,0.447085,0.000492
2022-01-02 15:00:00,2761.763795,0.186000,0.532777,0.000061
2022-01-02 16:00:00,2968.083645,0.268033,0.539436,0.000085
2022-01-02 17:00:00,2890.305035,0.356477,0.696942,0.000059
2022-01-02 18:00:00,2712.393898,0.451617,0.808109,0.000053
2022-01-02 19:00:00,2666.049713,0.518980,0.874655,0.000068
2022-01-02 20:00:00,2607.892006,0.511948,0.854760,0.000023
2022-01-02 21:00:00,2485.998101,0.443021,0.753612,0.000018
2022-01-02 22:00:00,2417.231281,0.393003,0.691969,0.000013
2022-01-02 23:00:00,2275.604542,0.368511,0.717756,0.000015
2022-01-03 00:00:00,2254.887895,0.376461,0.712023,0.000013
2022-01-03 01:00:00,2245.727120,0.385796,0.716273,0.000014
2022-01-03 02:00:00,2240.692543,0.438308,0.702534,0.000017
2022-01-03 03:00:00,2290.097505,0.468750,0.748391,0.000022
2022-01-03 04:00:00,2439.619885,0.503482,0.792598,0.000022
2022-01-03 05:00:00,2798.082696,0.568749,0.835473,0.000028
2022-01-03 06:00:00,3317.290264,0.614622,0.798525,0.000048
2022-01-03 07:00:00,3518.891171,0.608671,0.891015,0.000052
2022-01-03 08:00:00,3320.476531,0.717110,0.955691,0.003565
2022-01-03 09:00:00,3392.139075,0.760172,0.948705,0.016221
2022-01-03 10:00:00,3417.908978,0.813080,0.950371,0.033690
2022-01-03 11:00:00,3350.456831,0.838952,0.970483,0.037673
2022-01-03 12:00:00,3269.398931,0.854767,0.964515,0.038634
2022-01-03 13:00:00,3239.620332,0.860497,0.968032,0.023703
2022-01-03 14:00:00,3255.793498,0.867453,0.965771,0.004824
2022-01-03 15:00:00,3370.963780,0.881366,0.944439,0.000080
2022-01-03 16:00:00,3509.332382,0.890808,0.968872,0.000052
2022-01-03 17:00:00,3462.814138,0.857594,0.924575,0.000045
2022-01-03 18:00:00,3425.879537,0.682155,0.969566,0.000035
